[[[242.0, 238.0]], [[385.0, 189.0]]]
[[[190.10995483398438, 227.87869262695312]], [[336.6990966796875, 210.7561492919922]]]
[[[188.13763427734375, 226.84518432617188]], [[336.16351318359375, 208.3486785888672]]]
[[[188.11251831054688, 226.84228515625]], [[336.1661682128906, 208.34222412109375]]]
[[[185.59530639648438, 221.07431030273438]], [[331.12225341796875, 209.254638671875]]]
[[[186.4105682373047, 223.16700744628906]], [[331.0667724609375, 208.68006896972656]]]
[[[186.40322875976562, 223.16598510742188]], [[331.0625, 208.67909240722656]]]
[[[183.57952880859375, 220.8734893798828]], [[324.6666259765625, 211.8767852783203]]]
[[[181.13418579101562, 215.2546844482422]], [[327.04302978515625, 207.67918395996094]]]
[[[181.12747192382812, 215.2517852783203]], [[327.04107666015625, 207.68063354492188]]]
[[[181.71728515625, 218.014892578125]], [[327.1893005371094, 207.4662322998047]]]
[[[181.6515655517578, 217.25779724121094]], [[326.8460693359375, 207.85183715820312]]]
[[[181.6553955078125, 217.25990295410156]], [[326.8440856933594, 207.84800720214844]]]
[[[180.0089569091797, 207.33761596679688]], [[326.7359924316406, 207.64476013183594]]]
[[[178.73635864257812, 204.53604125976562]], [[326.9947509765625, 207.87081909179688]]]
[[[178.73712158203125, 204.53717041015625]], [[326.99835205078125, 207.87184143066406]]]
[[[174.96470642089844, 200.48875427246094]], [[326.678955078125, 207.78973388671875]]]
[[[172.1663360595703, 200.99554443359375]], [[326.6332092285156, 207.9583282470703]]]
[[[172.1505889892578, 200.99337768554688]], [[326.63531494140625, 207.95518493652344]]]
[[[168.64108276367188, 201.82232666015625]], [[326.7821350097656, 207.4700164794922]]]
[[[167.33583068847656, 203.5204620361328]], [[329.9791564941406, 201.83645629882812]]]
[[[167.33657836914062, 203.5214080810547]], [[329.9722900390625, 201.8407440185547]]]
[[[166.447265625, 205.4650115966797]], [[325.2228698730469, 204.1245574951172]]]
[[[166.92994689941406, 205.4804229736328]], [[325.8298034667969, 203.3646697998047]]]
[[[166.93540954589844, 205.4840545654297]], [[325.8271179199219, 203.3663330078125]]]
[[[167.68325805664062, 206.76766967773438]], [[327.9049987792969, 197.54266357421875]]]
[[[167.9416961669922, 207.78097534179688]], [[326.6968078613281, 200.760986328125]]]
[[[167.93878173828125, 207.7791290283203]], [[326.6955261230469, 200.7625274658203]]]
[[[167.73773193359375, 207.67469787597656]], [[325.214599609375, 203.1969757080078]]]
[[[167.466552734375, 205.3480224609375]], [[325.18463134765625, 202.90855407714844]]]
[[[167.4688262939453, 205.35049438476562]], [[325.1874694824219, 202.90582275390625]]]
[[[167.1132049560547, 205.327392578125]], [[324.7048034667969, 202.81175231933594]]]
[[[167.3639373779297, 206.4586639404297]], [[320.73193359375, 207.3781280517578]]]
[[[167.36636352539062, 206.4593048095703]], [[320.7283630371094, 207.37643432617188]]]
[[[167.1467742919922, 206.63226318359375]], [[320.3074035644531, 207.02032470703125]]]
[[[175.88475036621094, 219.63926696777344]], [[316.4479064941406, 210.1992645263672]]]
[[[175.87203979492188, 219.62094116210938]], [[316.44464111328125, 210.19857788085938]]]
[[[178.0826416015625, 223.28762817382812]], [[317.84112548828125, 206.9039764404297]]]
[[[181.50318908691406, 228.63043212890625]], [[316.7958984375, 211.10350036621094]]]
[[[181.50245666503906, 228.60731506347656]], [[316.7950744628906, 211.09988403320312]]]
[[[184.04495239257812, 239.66197204589844]], [[316.86419677734375, 210.63833618164062]]]
[[[184.58787536621094, 246.2449493408203]], [[317.9474182128906, 210.58131408691406]]]
[[[184.60121154785156, 246.25137329101562]], [[317.95574951171875, 210.5807342529297]]]
[[[194.12501525878906, 241.08119201660156]], [[317.4888610839844, 210.97105407714844]]]
[[[191.91729736328125, 230.2969512939453]], [[318.0554504394531, 211.3760528564453]]]
[[[191.8668670654297, 230.292236328125]], [[318.0455017089844, 211.37327575683594]]]
[[[192.16578674316406, 224.0807647705078]], [[317.9360046386719, 211.4499053955078]]]
[[[192.4115447998047, 224.75396728515625]], [[318.1336669921875, 212.60745239257812]]]
[[[192.43283081054688, 224.75860595703125]], [[318.1324157714844, 212.60743713378906]]]
[[[192.27658081054688, 223.81100463867188]], [[317.9796447753906, 210.51132202148438]]]
[[[194.46922302246094, 229.4164581298828]], [[318.3970947265625, 211.44863891601562]]]
[[[194.45541381835938, 229.41384887695312]], [[318.4109802246094, 211.45191955566406]]]
[[[196.0767822265625, 237.2601776123047]], [[318.6670837402344, 210.42176818847656]]]
[[[195.78933715820312, 241.34585571289062]], [[318.50860595703125, 211.7147674560547]]]
[[[195.8304443359375, 241.35496520996094]], [[318.5205993652344, 211.70582580566406]]]
[[[196.55715942382812, 241.31610107421875]], [[320.4182434082031, 208.49380493164062]]]
[[[198.3088836669922, 239.54823303222656]], [[320.5252380371094, 208.9405059814453]]]
[[[198.31002807617188, 239.54859924316406]], [[320.52203369140625, 208.94021606445312]]]
[[[199.1215057373047, 239.42160034179688]], [[320.2861022949219, 208.8402862548828]]]
[[[201.018798828125, 244.89425659179688]], [[320.39898681640625, 209.00668334960938]]]
[[[201.0381317138672, 244.91554260253906]], [[320.3997802734375, 209.0063018798828]]]
[[[202.59414672851562, 245.6079559326172]], [[319.79400634765625, 209.2586669921875]]]
[[[203.71002197265625, 248.05918884277344]], [[316.89251708984375, 211.5281524658203]]]
[[[203.68231201171875, 248.05062866210938]], [[316.8758850097656, 211.5255889892578]]]
[[[203.14535522460938, 245.6644287109375]], [[317.2853698730469, 210.7598114013672]]]
[[[204.87745666503906, 245.30130004882812]], [[316.28277587890625, 211.6781768798828]]]
[[[204.85902404785156, 245.29881286621094]], [[316.240966796875, 211.67630004882812]]]
[[[204.9887237548828, 244.65045166015625]], [[314.5400085449219, 212.30581665039062]]]
[[[205.5338897705078, 243.30679321289062]], [[315.0543518066406, 210.24517822265625]]]
[[[205.5745849609375, 243.30982971191406]], [[315.0564880371094, 210.24856567382812]]]
[[[200.4353485107422, 246.79910278320312]], [[314.8368225097656, 209.52818298339844]]]
[[[199.7214813232422, 247.73268127441406]], [[314.39239501953125, 210.7825927734375]]]
[[[199.7860107421875, 247.7397003173828]], [[311.1069641113281, 211.01187133789062]]]
[[[199.8446807861328, 247.75181579589844]], [[311.1043701171875, 211.0177001953125]]]
